mes,termino,interes,category
2020-07,maxi dress,3.0,prenda
2020-08,maxi dress,3.0,prenda
2020-09,maxi dress,2.0,prenda
2020-10,maxi dress,2.0,prenda
2020-11,maxi dress,2.0,prenda
2020-12,maxi dress,2.0,prenda
2021-01,maxi dress,2.0,prenda
2021-02,maxi dress,2.0,prenda
2021-03,maxi dress,3.0,prenda
2021-04,maxi dress,3.0,prenda
2021-05,maxi dress,4.0,prenda
2021-06,maxi dress,4.0,prenda
2021-07,maxi dress,4.0,prenda
2021-08,maxi dress,3.0,prenda
2021-09,maxi dress,3.0,prenda
2021-10,maxi dress,3.0,prenda
2021-11,maxi dress,3.0,prenda
2021-12,maxi dress,2.0,prenda
2022-01,maxi dress,3.0,prenda
2022-02,maxi dress,3.0,prenda
2022-03,maxi dress,4.0,prenda
2022-04,maxi dress,4.0,prenda
2022-05,maxi dress,5.0,prenda
2022-06,maxi dress,4.0,prenda
2022-07,maxi dress,4.0,prenda
2022-08,maxi dress,3.0,prenda
2022-09,maxi dress,3.0,prenda
2022-10,maxi dress,3.0,prenda
2022-11,maxi dress,3.0,prenda
2022-12,maxi dress,2.0,prenda
2023-01,maxi dress,3.0,prenda
2023-02,maxi dress,3.0,prenda
2023-03,maxi dress,4.0,prenda
2023-04,maxi dress,4.0,prenda
2023-05,maxi dress,5.0,prenda
2023-06,maxi dress,5.0,prenda
2023-07,maxi dress,4.0,prenda
2023-08,maxi dress,4.0,prenda
2023-09,maxi dress,3.0,prenda
2023-10,maxi dress,3.0,prenda
2023-11,maxi dress,3.0,prenda
2023-12,maxi dress,3.0,prenda
2024-01,maxi dress,4.0,prenda
2024-02,maxi dress,4.0,prenda
2024-03,maxi dress,5.0,prenda
2024-04,maxi dress,5.0,prenda
2024-05,maxi dress,6.0,prenda
2024-06,maxi dress,6.0,prenda
2024-07,maxi dress,5.0,prenda
2024-08,maxi dress,5.0,prenda
2024-09,maxi dress,4.0,prenda
2024-10,maxi dress,4.0,prenda
2024-11,maxi dress,4.0,prenda
2024-12,maxi dress,4.0,prenda
2025-01,maxi dress,4.0,prenda
2025-02,maxi dress,5.0,prenda
2025-03,maxi dress,6.0,prenda
2025-04,maxi dress,7.0,prenda
2025-05,maxi dress,7.0,prenda
2025-06,maxi dress,6.0,prenda
2025-07,maxi dress,6.0,prenda
2025-08,maxi dress,6.0,prenda
2025-09,maxi dress,7.0,prenda
2025-10,maxi dress,6.0,prenda
2025-11,maxi dress,5.0,prenda
2025-12,maxi dress,4.0,prenda
2026-01,maxi dress,5.0,prenda
2020-01,mini skirt,1.0,prenda
2020-02,mini skirt,1.0,prenda
2020-03,mini skirt,1.0,prenda
2020-04,mini skirt,1.0,prenda
2020-05,mini skirt,1.0,prenda
2020-06,mini skirt,1.0,prenda
2020-07,mini skirt,1.0,prenda
2020-08,mini skirt,1.0,prenda
2020-09,mini skirt,1.0,prenda
2020-10,mini skirt,1.0,prenda
2020-11,mini skirt,1.0,prenda
2020-12,mini skirt,1.0,prenda
2021-01,mini skirt,1.0,prenda
2021-02,mini skirt,1.0,prenda
2021-03,mini skirt,1.0,prenda
2021-04,mini skirt,1.0,prenda
2021-05,mini skirt,1.0,prenda
2021-06,mini skirt,1.0,prenda
2021-07,mini skirt,1.0,prenda
2021-08,mini skirt,1.0,prenda
2021-09,mini skirt,1.0,prenda
2021-10,mini skirt,2.0,prenda
2021-11,mini skirt,1.0,prenda
2021-12,mini skirt,1.0,prenda
2022-01,mini skirt,1.0,prenda
2022-02,mini skirt,1.0,prenda
2022-03,mini skirt,1.0,prenda
2022-04,mini skirt,1.0,prenda
2022-05,mini skirt,1.0,prenda
2022-06,mini skirt,1.0,prenda
2022-07,mini skirt,1.0,prenda
2022-08,mini skirt,1.0,prenda
2022-09,mini skirt,2.0,prenda
2022-10,mini skirt,2.0,prenda
2022-11,mini skirt,1.0,prenda
2022-12,mini skirt,2.0,prenda
2023-01,mini skirt,1.0,prenda
2023-02,mini skirt,1.0,prenda
2023-03,mini skirt,1.0,prenda
2023-04,mini skirt,1.0,prenda
2023-05,mini skirt,2.0,prenda
2023-06,mini skirt,1.0,prenda
2023-07,mini skirt,2.0,prenda
2023-08,mini skirt,2.0,prenda
2023-09,mini skirt,2.0,prenda
2023-10,mini skirt,2.0,prenda
2023-11,mini skirt,2.0,prenda
2023-12,mini skirt,2.0,prenda
2024-01,mini skirt,2.0,prenda
2024-02,mini skirt,2.0,prenda
2024-03,mini skirt,2.0,prenda
2024-04,mini skirt,2.0,prenda
2024-05,mini skirt,2.0,prenda
2024-06,mini skirt,2.0,prenda
2024-07,mini skirt,2.0,prenda
2024-08,mini skirt,2.0,prenda
2024-09,mini skirt,2.0,prenda
2024-10,mini skirt,3.0,prenda
2024-11,mini skirt,2.0,prenda
2024-12,mini skirt,2.0,prenda
2025-01,mini skirt,2.0,prenda
2025-02,mini skirt,2.0,prenda
2025-03,mini skirt,2.0,prenda
2025-04,mini skirt,2.0,prenda
2025-05,mini skirt,2.0,prenda
2025-06,mini skirt,2.0,prenda
2025-07,mini skirt,2.0,prenda
2025-08,mini skirt,2.0,prenda
2025-09,mini skirt,2.0,prenda
2025-10,mini skirt,3.0,prenda
2025-11,mini skirt,3.0,prenda
2025-12,mini skirt,3.0,prenda
2026-01,mini skirt,2.0,prenda
2020-01,hoodie,29.0,prenda
2020-02,hoodie,28.0,prenda
2020-03,hoodie,24.0,prenda
2020-04,hoodie,26.0,prenda
2020-05,hoodie,24.0,prenda
2020-06,hoodie,22.0,prenda
2020-07,hoodie,22.0,prenda
2020-08,hoodie,24.0,prenda
2020-09,hoodie,29.0,prenda
2020-10,hoodie,33.0,prenda
2020-11,hoodie,43.0,prenda
2020-12,hoodie,46.0,prenda
2021-01,hoodie,35.0,prenda
2021-02,hoodie,32.0,prenda
2021-03,hoodie,27.0,prenda
2021-04,hoodie,25.0,prenda
2021-05,hoodie,24.0,prenda
2021-06,hoodie,19.0,prenda
2021-07,hoodie,20.0,prenda
2021-08,hoodie,25.0,prenda
2021-09,hoodie,30.0,prenda
2021-10,hoodie,37.0,prenda
2021-11,hoodie,48.0,prenda
2021-12,hoodie,52.0,prenda
2022-01,hoodie,35.0,prenda
2022-02,hoodie,30.0,prenda
2022-03,hoodie,28.0,prenda
2022-04,hoodie,26.0,prenda
2022-05,hoodie,22.0,prenda
2022-06,hoodie,20.0,prenda
2022-07,hoodie,21.0,prenda
2022-08,hoodie,22.0,prenda
2022-09,hoodie,32.0,prenda
2022-10,hoodie,38.0,prenda
2022-11,hoodie,48.0,prenda
2022-12,hoodie,52.0,prenda
2023-01,hoodie,37.0,prenda
2023-02,hoodie,32.0,prenda
2023-03,hoodie,28.0,prenda
2023-04,hoodie,28.0,prenda
2023-05,hoodie,23.0,prenda
2023-06,hoodie,20.0,prenda
2023-07,hoodie,24.0,prenda
2023-08,hoodie,27.0,prenda
2023-09,hoodie,31.0,prenda
2023-10,hoodie,40.0,prenda
2023-11,hoodie,53.0,prenda
2023-12,hoodie,57.0,prenda
2024-01,hoodie,40.0,prenda
2024-02,hoodie,34.0,prenda
2024-03,hoodie,31.0,prenda
2024-04,hoodie,27.0,prenda
2024-05,hoodie,23.0,prenda
2024-06,hoodie,22.0,prenda
2024-07,hoodie,22.0,prenda
2024-08,hoodie,26.0,prenda
2024-09,hoodie,34.0,prenda
2024-10,hoodie,41.0,prenda
2024-11,hoodie,58.0,prenda
2024-12,hoodie,67.0,prenda
2025-01,hoodie,45.0,prenda
2025-02,hoodie,36.0,prenda
2025-03,hoodie,32.0,prenda
2025-04,hoodie,30.0,prenda
2025-05,hoodie,26.0,prenda
2025-06,hoodie,21.0,prenda
2025-07,hoodie,26.0,prenda
2025-08,hoodie,34.0,prenda
2025-09,hoodie,38.0,prenda
2025-10,hoodie,46.0,prenda
2025-11,hoodie,59.0,prenda
2025-12,hoodie,63.0,prenda
2026-01,hoodie,42.0,prenda
2020-01,t-shirt,1.0,prenda
2020-02,t-shirt,1.0,prenda
2020-03,t-shirt,1.0,prenda
2020-04,t-shirt,1.0,prenda
2020-05,t-shirt,2.0,prenda
2020-06,t-shirt,2.0,prenda
2020-07,t-shirt,2.0,prenda
2020-08,t-shirt,2.0,prenda
2020-09,t-shirt,2.0,prenda
2020-10,t-shirt,1.0,prenda
2020-11,t-shirt,1.0,prenda
2020-12,t-shirt,1.0,prenda
2021-01,t-shirt,1.0,prenda
2021-02,t-shirt,1.0,prenda
2021-03,t-shirt,1.0,prenda
2021-04,t-shirt,2.0,prenda
2021-05,t-shirt,2.0,prenda
2021-06,t-shirt,2.0,prenda
2021-07,t-shirt,2.0,prenda
2021-08,t-shirt,2.0,prenda
2021-09,t-shirt,2.0,prenda
2021-10,t-shirt,2.0,prenda
2021-11,t-shirt,2.0,prenda
2021-12,t-shirt,2.0,prenda
2022-01,t-shirt,1.0,prenda
2022-02,t-shirt,2.0,prenda
2022-03,t-shirt,2.0,prenda
2022-04,t-shirt,2.0,prenda
2022-05,t-shirt,2.0,prenda
2022-06,t-shirt,2.0,prenda
2022-07,t-shirt,2.0,prenda
2022-08,t-shirt,2.0,prenda
2022-09,t-shirt,2.0,prenda
2022-10,t-shirt,2.0,prenda
2022-11,t-shirt,2.0,prenda
2022-12,t-shirt,2.0,prenda
2023-01,t-shirt,1.0,prenda
2023-02,t-shirt,2.0,prenda
2023-03,t-shirt,2.0,prenda
2023-04,t-shirt,2.0,prenda
2023-05,t-shirt,2.0,prenda
2023-06,t-shirt,2.0,prenda
2023-07,t-shirt,2.0,prenda
2023-08,t-shirt,2.0,prenda
2023-09,t-shirt,2.0,prenda
2023-10,t-shirt,2.0,prenda
2023-11,t-shirt,2.0,prenda
2023-12,t-shirt,2.0,prenda
2024-01,t-shirt,2.0,prenda
2024-02,t-shirt,2.0,prenda
2024-03,t-shirt,2.0,prenda
2024-04,t-shirt,2.0,prenda
2024-05,t-shirt,2.0,prenda
2024-06,t-shirt,2.0,prenda
2024-07,t-shirt,2.0,prenda
2024-08,t-shirt,2.0,prenda
2024-09,t-shirt,2.0,prenda
2024-10,t-shirt,2.0,prenda
2024-11,t-shirt,2.0,prenda
2024-12,t-shirt,2.0,prenda
2025-01,t-shirt,2.0,prenda
2025-02,t-shirt,2.0,prenda
2025-03,t-shirt,2.0,prenda
2025-04,t-shirt,2.0,prenda
2025-05,t-shirt,2.0,prenda
2025-06,t-shirt,3.0,prenda
2025-07,t-shirt,3.0,prenda
2025-08,t-shirt,3.0,prenda
2025-09,t-shirt,3.0,prenda
2025-10,t-shirt,3.0,prenda
2025-11,t-shirt,3.0,prenda
2025-12,t-shirt,2.0,prenda
2026-01,t-shirt,2.0,prenda
2020-01,cargo pants,0.0,prenda
2020-02,cargo pants,0.0,prenda
2020-03,cargo pants,0.0,prenda
2020-04,cargo pants,0.0,prenda
2020-05,cargo pants,0.0,prenda
2020-06,cargo pants,0.0,prenda
2020-07,cargo pants,0.0,prenda
2020-08,cargo pants,0.0,prenda
2020-09,cargo pants,0.0,prenda
2020-10,cargo pants,0.0,prenda
2020-11,cargo pants,0.0,prenda
2020-12,cargo pants,0.0,prenda
2021-01,cargo pants,0.0,prenda
2021-02,cargo pants,0.0,prenda
2021-03,cargo pants,0.0,prenda
2021-04,cargo pants,0.0,prenda
2021-05,cargo pants,0.0,prenda
2021-06,cargo pants,0.0,prenda
2021-07,cargo pants,0.0,prenda
2021-08,cargo pants,0.0,prenda
2021-09,cargo pants,0.0,prenda
2021-10,cargo pants,1.0,prenda
2021-11,cargo pants,1.0,prenda
2021-12,cargo pants,1.0,prenda
2022-01,cargo pants,1.0,prenda
2022-02,cargo pants,1.0,prenda
2022-03,cargo pants,1.0,prenda
2022-04,cargo pants,1.0,prenda
2022-05,cargo pants,1.0,prenda
2022-06,cargo pants,1.0,prenda
2022-07,cargo pants,1.0,prenda
2022-08,cargo pants,1.0,prenda
2022-09,cargo pants,1.0,prenda
2022-10,cargo pants,1.0,prenda
2022-11,cargo pants,1.0,prenda
2022-12,cargo pants,1.0,prenda
2023-01,cargo pants,1.0,prenda
2023-02,cargo pants,1.0,prenda
2023-03,cargo pants,1.0,prenda
2023-04,cargo pants,1.0,prenda
2023-05,cargo pants,1.0,prenda
2023-06,cargo pants,1.0,prenda
2023-07,cargo pants,1.0,prenda
2023-08,cargo pants,1.0,prenda
2023-09,cargo pants,1.0,prenda
2023-10,cargo pants,1.0,prenda
2023-11,cargo pants,1.0,prenda
2023-12,cargo pants,1.0,prenda
2024-01,cargo pants,1.0,prenda
2024-02,cargo pants,1.0,prenda
2024-03,cargo pants,1.0,prenda
2024-04,cargo pants,1.0,prenda
2024-05,cargo pants,1.0,prenda
2024-06,cargo pants,1.0,prenda
2024-07,cargo pants,1.0,prenda
2024-08,cargo pants,1.0,prenda
2024-09,cargo pants,1.0,prenda
2024-10,cargo pants,1.0,prenda
2024-11,cargo pants,1.0,prenda
2024-12,cargo pants,1.0,prenda
2025-01,cargo pants,1.0,prenda
2025-02,cargo pants,1.0,prenda
2025-03,cargo pants,1.0,prenda
2025-04,cargo pants,1.0,prenda
2025-05,cargo pants,1.0,prenda
2025-06,cargo pants,1.0,prenda
2025-07,cargo pants,1.0,prenda
2025-08,cargo pants,1.0,prenda
2025-09,cargo pants,1.0,prenda
2025-10,cargo pants,1.0,prenda
2025-11,cargo pants,1.0,prenda
2025-12,cargo pants,1.0,prenda
2026-01,cargo pants,1.0,prenda
2020-01,red,64.0,color
2020-02,red,66.0,color
2020-03,red,57.0,color
2020-04,red,62.0,color
2020-05,red,64.0,color
2020-06,red,64.0,color
2020-07,red,64.0,color
2020-08,red,64.0,color
2020-09,red,63.0,color
2020-10,red,60.0,color
2020-11,red,59.0,color
2020-12,red,65.0,color
2021-01,red,59.0,color
2021-02,red,61.0,color
2021-03,red,59.0,color
2021-04,red,60.0,color
2021-05,red,64.0,color
2021-06,red,61.0,color
2021-07,red,69.0,color
2021-08,red,64.0,color
2021-09,red,63.0,color
2021-10,red,74.0,color
2021-11,red,69.0,color
2021-12,red,65.0,color
2022-01,red,61.0,color
2022-02,red,63.0,color
2022-03,red,68.0,color
2022-04,red,68.0,color
2022-05,red,65.0,color
2022-06,red,63.0,color
2022-07,red,66.0,color
2022-08,red,64.0,color
2022-09,red,63.0,color
2022-10,red,65.0,color
2022-11,red,62.0,color
2022-12,red,65.0,color
2023-01,red,62.0,color
2023-02,red,66.0,color
2023-03,red,64.0,color
2023-04,red,64.0,color
2023-05,red,59.0,color
2023-06,red,64.0,color
2023-07,red,64.0,color
2023-08,red,67.0,color
2023-09,red,65.0,color
2023-10,red,66.0,color
2023-11,red,62.0,color
2023-12,red,68.0,color
2024-01,red,61.0,color
2024-02,red,68.0,color
2024-03,red,69.0,color
2024-04,red,67.0,color
2024-05,red,68.0,color
2024-06,red,68.0,color
2024-07,red,72.0,color
2024-08,red,66.0,color
2024-09,red,65.0,color
2024-10,red,66.0,color
2024-11,red,68.0,color
2024-12,red,77.0,color
2025-01,red,71.0,color
2025-02,red,70.0,color
2025-03,red,67.0,color
2025-04,red,66.0,color
2025-05,red,67.0,color
2025-06,red,69.0,color
2025-07,red,71.0,color
2025-08,red,75.0,color
2025-09,red,77.0,color
2025-10,red,75.0,color
2025-11,red,76.0,color
2025-12,red,78.0,color
2026-01,red,74.0,color
2020-01,blue,56.0,color
2020-02,blue,58.0,color
2020-03,blue,51.0,color
2020-04,blue,52.0,color
2020-05,blue,58.0,color
2020-06,blue,61.0,color
2020-07,blue,63.0,color
2020-08,blue,63.0,color
2020-09,blue,63.0,color
2020-10,blue,58.0,color
2020-11,blue,57.0,color
2020-12,blue,58.0,color
2021-01,blue,60.0,color
2021-02,blue,55.0,color
2021-03,blue,59.0,color
2021-04,blue,58.0,color
2021-05,blue,62.0,color
2021-06,blue,60.0,color
2021-07,blue,63.0,color
2021-08,blue,61.0,color
2021-09,blue,57.0,color
2021-10,blue,61.0,color
2021-11,blue,56.0,color
2021-12,blue,54.0,color
2022-01,blue,59.0,color
2022-02,blue,59.0,color
2022-03,blue,61.0,color
2022-04,blue,68.0,color
2022-05,blue,65.0,color
2022-06,blue,69.0,color
2022-07,blue,69.0,color
2022-08,blue,66.0,color
2022-09,blue,67.0,color
2022-10,blue,63.0,color
2022-11,blue,62.0,color
2022-12,blue,66.0,color
2023-01,blue,70.0,color
2023-02,blue,64.0,color
2023-03,blue,65.0,color
2023-04,blue,66.0,color
2023-05,blue,68.0,color
2023-06,blue,68.0,color
2023-07,blue,69.0,color
2023-08,blue,80.0,color
2023-09,blue,68.0,color
2023-10,blue,73.0,color
2023-11,blue,63.0,color
2023-12,blue,65.0,color
2024-01,blue,64.0,color
2024-02,blue,65.0,color
2024-03,blue,66.0,color
2024-04,blue,63.0,color
2024-05,blue,68.0,color
2024-06,blue,66.0,color
2024-07,blue,71.0,color
2024-08,blue,70.0,color
2024-09,blue,65.0,color
2024-10,blue,66.0,color
2024-11,blue,69.0,color
2024-12,blue,67.0,color
2025-01,blue,74.0,color
2025-02,blue,73.0,color
2025-03,blue,74.0,color
2025-04,blue,76.0,color
2025-05,blue,74.0,color
2025-06,blue,72.0,color
2025-07,blue,78.0,color
2025-08,blue,83.0,color
2025-09,blue,77.0,color
2025-10,blue,100.0,color
2025-11,blue,85.0,color
2025-12,blue,74.0,color
2026-01,blue,72.0,color
2020-01,green,73.0,color
2020-02,green,67.0,color
2020-03,green,63.0,color
2020-04,green,67.0,color
2020-05,green,74.0,color
2020-06,green,71.0,color
2020-07,green,75.0,color
2020-08,green,73.0,color
2020-09,green,75.0,color
2020-10,green,71.0,color
2020-11,green,70.0,color
2020-12,green,71.0,color
2021-01,green,68.0,color
2021-02,green,65.0,color
2021-03,green,70.0,color
2021-04,green,70.0,color
2021-05,green,75.0,color
2021-06,green,74.0,color
2021-07,green,84.0,color
2021-08,green,86.0,color
2021-09,green,81.0,color
2021-10,green,83.0,color
2021-11,green,80.0,color
2021-12,green,80.0,color
2022-01,green,87.0,color
2022-02,green,78.0,color
2022-03,green,79.0,color
2022-04,green,80.0,color
2022-05,green,77.0,color
2022-06,green,78.0,color
2022-07,green,76.0,color
2022-08,green,76.0,color
2022-09,green,79.0,color
2022-10,green,81.0,color
2022-11,green,75.0,color
2022-12,green,74.0,color
2023-01,green,74.0,color
2023-02,green,78.0,color
2023-03,green,74.0,color
2023-04,green,76.0,color
2023-05,green,75.0,color
2023-06,green,71.0,color
2023-07,green,78.0,color
2023-08,green,75.0,color
2023-09,green,76.0,color
2023-10,green,73.0,color
2023-11,green,77.0,color
2023-12,green,79.0,color
2024-01,green,77.0,color
2024-02,green,77.0,color
2024-03,green,79.0,color
2024-04,green,80.0,color
2024-05,green,78.0,color
2024-06,green,78.0,color
2024-07,green,79.0,color
2024-08,green,81.0,color
2024-09,green,80.0,color
2024-10,green,81.0,color
2024-11,green,87.0,color
2024-12,green,84.0,color
2025-01,green,76.0,color
2025-02,green,78.0,color
2025-03,green,89.0,color
2025-04,green,83.0,color
2025-05,green,81.0,color
2025-06,green,80.0,color
2025-07,green,84.0,color
2025-08,green,94.0,color
2025-09,green,96.0,color
2025-10,green,90.0,color
2025-11,green,100.0,color
2025-12,green,86.0,color
2026-01,green,89.0,color
2020-01,yellow,21.0,color
2020-02,yellow,22.0,color
2020-03,yellow,20.0,color
2020-04,yellow,23.0,color
2020-05,yellow,26.0,color
2020-06,yellow,25.0,color
2020-07,yellow,26.0,color
2020-08,yellow,23.0,color
2020-09,yellow,24.0,color
2020-10,yellow,22.0,color
2020-11,yellow,20.0,color
2020-12,yellow,19.0,color
2021-01,yellow,20.0,color
2021-02,yellow,20.0,color
2021-03,yellow,22.0,color
2021-04,yellow,22.0,color
2021-05,yellow,24.0,color
2021-06,yellow,23.0,color
2021-07,yellow,24.0,color
2021-08,yellow,24.0,color
2021-09,yellow,22.0,color
2021-10,yellow,22.0,color
2021-11,yellow,20.0,color
2021-12,yellow,22.0,color
2022-01,yellow,22.0,color
2022-02,yellow,22.0,color
2022-03,yellow,24.0,color
2022-04,yellow,25.0,color
2022-05,yellow,25.0,color
2022-06,yellow,25.0,color
2022-07,yellow,24.0,color
2022-08,yellow,23.0,color
2022-09,yellow,23.0,color
2022-10,yellow,23.0,color
2022-11,yellow,22.0,color
2022-12,yellow,21.0,color
2023-01,yellow,21.0,color
2023-02,yellow,22.0,color
2023-03,yellow,22.0,color
2023-04,yellow,24.0,color
2023-05,yellow,24.0,color
2023-06,yellow,26.0,color
2023-07,yellow,24.0,color
2023-08,yellow,25.0,color
2023-09,yellow,23.0,color
2023-10,yellow,22.0,color
2023-11,yellow,21.0,color
2023-12,yellow,22.0,color
2024-01,yellow,22.0,color
2024-02,yellow,23.0,color
2024-03,yellow,23.0,color
2024-04,yellow,24.0,color
2024-05,yellow,25.0,color
2024-06,yellow,25.0,color
2024-07,yellow,25.0,color
2024-08,yellow,25.0,color
2024-09,yellow,25.0,color
2024-10,yellow,25.0,color
2024-11,yellow,23.0,color
2024-12,yellow,23.0,color
2025-01,yellow,24.0,color
2025-02,yellow,26.0,color
2025-03,yellow,27.0,color
2025-04,yellow,28.0,color
2025-05,yellow,27.0,color
2025-06,yellow,28.0,color
2025-07,yellow,29.0,color
2025-08,yellow,31.0,color
2025-09,yellow,29.0,color
2025-10,yellow,28.0,color
2025-11,yellow,31.0,color
2025-12,yellow,29.0,color
2026-01,yellow,29.0,color
2020-01,pink,10.0,color
2020-02,pink,10.0,color
2020-03,pink,9.0,color
2020-04,pink,11.0,color
2020-05,pink,11.0,color
2020-06,pink,10.0,color
2020-07,pink,11.0,color
2020-08,pink,10.0,color
2020-09,pink,11.0,color
2020-10,pink,10.0,color
2020-11,pink,10.0,color
2020-12,pink,10.0,color
2021-01,pink,10.0,color
2021-02,pink,11.0,color
2021-03,pink,11.0,color
2021-04,pink,12.0,color
2021-05,pink,12.0,color
2021-06,pink,11.0,color
2021-07,pink,11.0,color
2021-08,pink,11.0,color
2021-09,pink,10.0,color
2021-10,pink,11.0,color
2021-11,pink,11.0,color
2021-12,pink,11.0,color
2022-01,pink,11.0,color
2022-02,pink,11.0,color
2022-03,pink,11.0,color
2022-04,pink,11.0,color
2022-05,pink,11.0,color
2022-06,pink,11.0,color
2022-07,pink,12.0,color
2022-08,pink,11.0,color
2022-09,pink,12.0,color
2022-10,pink,11.0,color
2022-11,pink,11.0,color
2022-12,pink,12.0,color
2023-01,pink,12.0,color
2023-02,pink,13.0,color
2023-03,pink,12.0,color
2023-04,pink,12.0,color
2023-05,pink,12.0,color
2023-06,pink,13.0,color
2023-07,pink,13.0,color
2023-08,pink,12.0,color
2023-09,pink,12.0,color
2023-10,pink,11.0,color
2023-11,pink,12.0,color
2023-12,pink,12.0,color
2024-01,pink,13.0,color
2024-02,pink,13.0,color
2024-03,pink,12.0,color
2024-04,pink,12.0,color
2024-05,pink,12.0,color
2024-06,pink,12.0,color
2024-07,pink,13.0,color
2024-08,pink,13.0,color
2024-09,pink,12.0,color
2024-10,pink,12.0,color
2024-11,pink,14.0,color
2024-12,pink,14.0,color
2025-01,pink,13.0,color
2025-02,pink,13.0,color
2025-03,pink,14.0,color
2025-04,pink,14.0,color
2025-05,pink,14.0,color
2025-06,pink,13.0,color
2025-07,pink,14.0,color
2025-08,pink,15.0,color
2025-09,pink,14.0,color
2025-10,pink,14.0,color
2025-11,pink,15.0,color
2025-12,pink,15.0,color
2026-01,pink,14.0,color
2020-01,brown,12.0,color
2020-02,brown,11.0,color
2020-03,brown,11.0,color
2020-04,brown,11.0,color
2020-05,brown,13.0,color
2020-06,brown,12.0,color
2020-07,brown,12.0,color
2020-08,brown,12.0,color
2020-09,brown,12.0,color
2020-10,brown,12.0,color
2020-11,brown,12.0,color
2020-12,brown,12.0,color
2021-01,brown,12.0,color
2021-02,brown,11.0,color
2021-03,brown,11.0,color
2021-04,brown,11.0,color
2021-05,brown,11.0,color
2021-06,brown,11.0,color
2021-07,brown,11.0,color
2021-08,brown,11.0,color
2021-09,brown,11.0,color
2021-10,brown,12.0,color
2021-11,brown,12.0,color
2021-12,brown,12.0,color
2022-01,brown,15.0,color
2022-02,brown,11.0,color
2022-03,brown,11.0,color
2022-04,brown,12.0,color
2022-05,brown,12.0,color
2022-06,brown,13.0,color
2022-07,brown,13.0,color
2022-08,brown,12.0,color
2022-09,brown,12.0,color
2022-10,brown,12.0,color
2022-11,brown,12.0,color
2022-12,brown,12.0,color
2023-01,brown,12.0,color
2023-02,brown,11.0,color
2023-03,brown,10.0,color
2023-04,brown,12.0,color
2023-05,brown,11.0,color
2023-06,brown,11.0,color
2023-07,brown,11.0,color
2023-08,brown,11.0,color
2023-09,brown,11.0,color
2023-10,brown,12.0,color
2023-11,brown,12.0,color
2023-12,brown,12.0,color
2024-01,brown,11.0,color
2024-02,brown,12.0,color
2024-03,brown,12.0,color
2024-04,brown,12.0,color
2024-05,brown,12.0,color
2024-06,brown,12.0,color
2024-07,brown,12.0,color
2024-08,brown,12.0,color
2024-09,brown,12.0,color
2024-10,brown,13.0,color
2024-11,brown,14.0,color
2024-12,brown,14.0,color
2025-01,brown,13.0,color
2025-02,brown,13.0,color
2025-03,brown,13.0,color
2025-04,brown,13.0,color
2025-05,brown,13.0,color
2025-06,brown,12.0,color
2025-07,brown,13.0,color
2025-08,brown,16.0,color
2025-09,brown,16.0,color
2025-10,brown,16.0,color
2025-11,brown,19.0,color
2025-12,brown,19.0,color
